ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
11,New York,New York Open,2/14/18,ATP250,Indoor,Hard,1st Round,3,Escobedo E.,Mcdonald M.,131,146,444,392,4,6,6,3,7,6,,,,,2,1,Completed,2.2,1.61,2.2,1.6,2.2,1.67,2.35,1.66,2.4,1.73,2.24,1.65
11,New York,New York Open,2/14/18,ATP250,Indoor,Hard,2nd Round,3,Mannarino A.,Gojowczyk P.,25,63,1670,816,6,7,7,5,4,1,,,,,1,1,Retired,1.83,1.83,1.85,1.85,1.91,1.91,1.94,1.96,2,2,1.89,1.9
11,New York,New York Open,2/14/18,ATP250,Indoor,Hard,2nd Round,3,Menendez-Maceiras A.,Chardy J.,128,95,446,580,7,5,7,6,,,,,,,2,0,Completed,3.5,1.28,3.2,1.3,3.4,1.33,3.6,1.34,3.6,1.4,3.38,1.32
11,New York,New York Open,2/15/18,ATP250,Indoor,Hard,2nd Round,3,Albot R.,Isner J.,91,18,608,2230,7,6,3,6,6,3,,,,,2,1,Completed,4.5,1.2,4.2,1.19,4.5,1.2,4.65,1.24,5.05,1.25,4.49,1.2
11,New York,New York Open,2/15/18,ATP250,Indoor,Hard,2nd Round,3,Nishikori K.,Donskoy E.,27,72,1655,739,6,2,6,4,,,,,,,2,0,Completed,1.22,4,1.22,3.85,1.25,4,1.25,4.42,1.3,4.55,1.24,4.03
11,New York,New York Open,2/15/18,ATP250,Indoor,Hard,2nd Round,3,Tiafoe F.,Sela D.,98,100,569,550,6,4,3,6,6,0,,,,,2,1,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.65,2.38,1.8,2.38,1.69,2.15
11,New York,New York Open,2/15/18,ATP250,Indoor,Hard,2nd Round,3,Karlovic I.,Harrison R.,89,44,635,1105,6,4,6,4,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,2.08,1.84,2.11,1.87,2,1.8
11,New York,New York Open,2/15/18,ATP250,Indoor,Hard,2nd Round,3,Anderson K.,Escobedo E.,11,131,2620,444,3,6,6,4,7,6,,,,,2,1,Completed,1.2,4.5,1.19,4.2,,,1.23,4.77,1.25,5.05,1.2,4.52
11,New York,New York Open,2/16/18,ATP250,Indoor,Hard,2nd Round,3,Querrey S.,Youzhny M.,12,94,2490,592,6,4,6,3,,,,,,,2,0,Completed,1.3,3.4,1.3,3.2,1.33,3.4,1.39,3.28,1.39,3.72,1.33,3.29
11,New York,New York Open,2/16/18,ATP250,Indoor,Hard,Quarterfinals,3,Mannarino A.,Menendez-Maceiras A.,25,128,1670,446,7,5,2,6,6,3,,,,,2,1,Completed,1.2,4.5,1.19,4.2,1.22,4.33,1.23,4.77,1.25,5,1.21,4.46
11,New York,New York Open,2/16/18,ATP250,Indoor,Hard,Quarterfinals,3,Querrey S.,Karlovic I.,12,89,2490,635,7,6,7,6,,,,,,,2,0,Completed,1.66,2.2,1.62,2.15,1.67,2.2,1.65,2.41,1.8,2.41,1.7,2.16
11,New York,New York Open,2/17/18,ATP250,Indoor,Hard,Quarterfinals,3,Nishikori K.,Albot R.,27,91,1655,608,4,6,6,3,6,1,,,,,2,1,Completed,1.11,6.5,1.1,5.9,1.12,6,1.12,7.79,1.15,8,1.11,6.61
11,New York,New York Open,2/17/18,ATP250,Indoor,Hard,Quarterfinals,3,Anderson K.,Tiafoe F.,11,98,2620,569,6,3,5,7,6,4,,,,,2,1,Completed,1.36,3.25,1.33,3.05,1.36,3.25,1.38,3.41,1.39,3.45,1.35,3.19
11,New York,New York Open,2/17/18,ATP250,Indoor,Hard,Semifinals,3,Querrey S.,Mannarino A.,12,25,2490,1670,6,7,7,5,6,3,,,,,2,1,Completed,1.66,2.2,1.62,2.15,1.61,2.25,1.69,2.33,1.77,2.4,1.67,2.21
11,New York,New York Open,2/18/18,ATP250,Indoor,Hard,Semifinals,3,Anderson K.,Nishikori K.,11,27,2620,1655,6,1,3,6,7,6,,,,,2,1,Completed,2.37,1.57,2.3,1.55,2.37,1.57,2.31,1.7,2.5,1.73,2.28,1.63
11,New York,New York Open,2/18/18,ATP250,Indoor,Hard,The Final,3,Anderson K.,Querrey S.,11,12,2620,2490,4,6,6,3,7,6,,,,,2,1,Completed,1.8,2,1.72,2,1.73,2.1,1.77,2.2,1.8,2.21,1.75,2.09
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/18,ATP500,Indoor,Hard,1st Round,3,Lopez F.,Klizan M.,37,150,1295,376,6,3,7,6,,,,,,,2,0,Completed,2,1.72,1.95,1.75,2,1.8,2.07,1.83,2.18,1.87,2.01,1.79
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/18,ATP500,Indoor,Hard,1st Round,3,Berdych T.,Zverev M.,17,53,2320,952,7,5,6,3,,,,,,,2,0,Completed,1.16,5,1.15,4.75,1.17,5,1.17,5.62,1.2,5.88,1.16,5.16
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/18,ATP500,Indoor,Hard,1st Round,3,Zverev A.,Ferrer D.,4,39,4450,1280,6,4,6,3,,,,,,,2,0,Completed,1.36,3,1.33,3.05,1.36,3.25,1.32,3.66,1.38,3.8,1.33,3.28
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/18,ATP500,Indoor,Hard,1st Round,3,Seppi A.,Sousa J.,81,68,686,755,6,4,1,6,6,2,,,,,2,1,Completed,1.8,1.9,1.75,1.95,1.8,2,1.8,2.11,1.94,2.15,1.78,2.02
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/18,ATP500,Indoor,Hard,1st Round,3,Kohlschreiber P.,Khachanov K.,36,48,1335,1030,3,6,7,6,7,6,,,,,2,1,Completed,2.37,1.53,2.3,1.55,2.25,1.61,2.24,1.71,2.62,1.74,2.32,1.61
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/18,ATP500,Indoor,Hard,1st Round,3,Troicki V.,Struff J.L.,67,56,755,905,1,6,7,6,6,2,,,,,2,1,Completed,2.2,1.61,2.2,1.6,2.2,1.67,2.33,1.67,2.43,1.75,2.26,1.64
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/18,ATP500,Indoor,Hard,1st Round,3,Medvedev D.,Muller G.,57,28,894,1535,6,4,7,6,,,,,,,2,0,Completed,1.72,2,1.85,1.85,1.91,1.91,1.9,1.99,1.91,2.1,1.84,1.96
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/18,ATP500,Indoor,Hard,1st Round,3,Goffin D.,Mahut N.,7,101,3400,547,6,1,6,3,,,,,,,2,0,Completed,1.12,6,1.13,5.2,1.17,5,1.15,6.16,1.18,6.25,1.14,5.66
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/18,ATP500,Indoor,Hard,1st Round,3,Griekspoor T.,Wawrinka S.,259,13,197,2475,4,6,6,3,6,2,,,,,2,1,Completed,7,1.1,5.6,1.11,5.5,1.14,6.81,1.13,7,1.15,6.4,1.12
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/18,ATP500,Indoor,Hard,1st Round,3,Krajinovic F.,Auger-Aliassime F.,38,168,1283,327,6,2,3,6,7,5,,,,,2,1,Completed,1.57,2.25,1.57,2.25,1.61,2.25,1.7,2.27,1.71,2.39,1.65,2.24
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,1st Round,3,Herbert P.H.,Gasquet R.,80,33,690,1375,3,1,,,,,,,,,0,0,Retired,3,1.36,3.05,1.33,3,1.4,3.27,1.38,3.5,1.44,3.14,1.36
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Pouille L.,34,16,1355,2335,7,5,6,4,,,,,,,2,0,Completed,1.72,2,1.75,1.95,1.8,2,1.87,2.02,1.92,2.1,1.81,2
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,1st Round,3,Dzumhur D.,Copil M.,29,74,1490,731,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75,1.45,2.55,1.5,2.62,1.56,2.56,1.58,2.77,1.48,2.63
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,1st Round,3,Haase R.,De Bakker T.,42,352,1175,121,6,2,6,2,,,,,,,2,0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.43,3.01,1.5,3.1,1.4,2.91
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Sugita Y.,5,41,4425,1235,6,4,7,6,,,,,,,2,0,Completed,1.22,4,1.21,3.95,1.22,4.33,1.24,4.46,1.26,4.7,1.22,4.27
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,1st Round,3,Federer R.,Bemelmans R.,2,116,9605,498,6,1,6,2,,,,,,,2,0,Completed,1.03,15,1.02,10,1.03,12,1.03,16.83,1.04,17.54,1.03,13.66
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,2nd Round,3,Goffin D.,Lopez F.,7,37,3400,1295,6,1,6,3,,,,,,,2,0,Completed,1.2,4.5,1.17,4.4,1.17,5,1.19,5.42,1.22,5.8,1.18,4.94
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,2nd Round,3,Berdych T.,Troicki V.,17,67,2320,755,6,1,6,2,,,,,,,2,0,Completed,1.2,4.5,1.19,4.2,1.22,4.33,1.22,4.91,1.24,5.05,1.2,4.51
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/18,ATP500,Indoor,Hard,2nd Round,3,Seppi A.,Zverev A.,81,4,686,4450,6,4,6,3,,,,,,,2,0,Completed,5,1.16,4.4,1.17,4.5,1.2,5.76,1.18,5.95,1.22,5,1.17
12,Rotterdam,ABN AMRO World Tennis Tournament,2/15/18,ATP500,Indoor,Hard,2nd Round,3,Rublev A.,Dzumhur D.,34,29,1355,1490,6,4,7,6,,,,,,,2,0,Completed,1.4,2.75,1.38,2.8,1.4,3,1.43,3.1,1.47,3.16,1.42,2.87
12,Rotterdam,ABN AMRO World Tennis Tournament,2/15/18,ATP500,Indoor,Hard,2nd Round,3,Medvedev D.,Herbert P.H.,57,80,894,690,3,6,7,6,6,4,,,,,2,1,Completed,1.53,2.37,1.53,2.35,1.53,2.5,1.58,2.56,1.6,2.65,1.54,2.48
12,Rotterdam,ABN AMRO World Tennis Tournament,2/15/18,ATP500,Indoor,Hard,2nd Round,3,Dimitrov G.,Krajinovic F.,5,38,4425,1283,7,6,7,5,,,,,,,2,0,Completed,1.16,5,1.15,4.75,1.17,5,1.17,5.8,1.19,6.25,1.16,5.22
12,Rotterdam,ABN AMRO World Tennis Tournament,2/15/18,ATP500,Indoor,Hard,2nd Round,3,Federer R.,Kohlschreiber P.,2,36,9605,1335,7,6,7,5,,,,,,,2,0,Completed,1.04,13,1.03,9,1.05,10,1.05,13.82,1.06,14.75,1.04,11.36
12,Rotterdam,ABN AMRO World Tennis Tournament,2/15/18,ATP500,Indoor,Hard,2nd Round,3,Haase R.,Griekspoor T.,42,259,1175,197,6,4,6,0,,,,,,,2,0,Completed,1.22,4,1.22,3.85,1.25,4,1.26,4.3,1.28,4.55,1.24,4.09
12,Rotterdam,ABN AMRO World Tennis Tournament,2/16/18,ATP500,Indoor,Hard,Quarterfinals,3,Goffin D.,Berdych T.,7,17,3400,2320,,,,,,,,,,,,,Walkover,1.66,2.2,1.62,2.15,1.67,2.2,1.72,2.27,1.77,2.3,1.7,2.17
12,Rotterdam,ABN AMRO World Tennis Tournament,2/16/18,ATP500,Indoor,Hard,Quarterfinals,3,Dimitrov G.,Rublev A.,5,34,4425,1355,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.42,2.65,1.44,2.75,1.5,2.82,1.53,2.88,1.47,2.71
12,Rotterdam,ABN AMRO World Tennis Tournament,2/16/18,ATP500,Indoor,Hard,Quarterfinals,3,Federer R.,Haase R.,2,42,9605,1175,4,6,6,1,6,1,,,,,2,1,Completed,1.06,10,1.04,8.5,1.05,10,1.05,14.37,1.09,14.75,1.05,10.58
12,Rotterdam,ABN AMRO World Tennis Tournament,2/16/18,ATP500,Indoor,Hard,Quarterfinals,3,Seppi A.,Medvedev D.,81,57,686,894,7,6,4,6,6,3,,,,,2,1,Completed,2,1.8,1.95,1.75,2,1.8,2.11,1.83,2.11,1.87,2.01,1.8
12,Rotterdam,ABN AMRO World Tennis Tournament,2/17/18,ATP500,Indoor,Hard,Semifinals,3,Dimitrov G.,Goffin D.,5,7,4425,3400,6,3,0,1,,,,,,,1,0,Retired,1.61,2.3,1.6,2.2,1.61,2.25,1.63,2.47,1.69,2.47,1.64,2.27
12,Rotterdam,ABN AMRO World Tennis Tournament,2/17/18,ATP500,Indoor,Hard,Semifinals,3,Federer R.,Seppi A.,2,81,9605,686,6,3,7,6,,,,,,,2,0,Completed,1.05,11,1.03,9,1.05,10,1.05,14.37,1.07,15,1.05,10.75
12,Rotterdam,ABN AMRO World Tennis Tournament,2/18/18,ATP500,Indoor,Hard,The Final,3,Federer R.,Dimitrov G.,2,5,9605,4425,6,2,6,2,,,,,,,2,0,Completed,1.25,4,1.24,3.65,1.25,4,1.29,4.1,1.31,4.22,1.27,3.83
13,Delray Beach,Delray Beach Open,2/19/18,ATP250,Outdoor,Hard,1st Round,3,Chung H.,Norrie C.,30,115,1472,503,3,6,6,3,6,1,,,,,2,1,Completed,1.25,3.75,1.22,3.85,1.25,4,1.27,4.13,1.3,4.45,1.26,3.79
13,Delray Beach,Delray Beach Open,2/19/18,ATP250,Outdoor,Hard,1st Round,3,Young D.,Ramanathan R.,75,140,701,405,6,1,6,2,,,,,,,2,0,Completed,1.53,2.37,1.57,2.25,1.61,2.25,1.58,2.51,1.68,2.52,1.6,2.35
13,Delray Beach,Delray Beach Open,2/19/18,ATP250,Outdoor,Hard,1st Round,3,Tiafoe F.,Ebden M.,91,88,614,640,6,2,2,6,6,2,,,,,2,1,Completed,1.66,2.1,1.65,2.1,1.73,2.1,1.74,2.2,1.77,2.28,1.7,2.14
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Sock J.,Smith J.P.,8,225,2880,233,6,4,6,4,,,,,,,2,0,Completed,1.3,3.4,1.27,3.45,1.3,3.5,1.31,3.76,1.36,4.1,1.3,3.49
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Isner J.,Albot R.,18,87,2205,643,5,7,6,3,6,4,,,,,2,1,Completed,1.28,3.5,1.27,3.45,1.3,3.5,1.31,3.78,1.38,4,1.29,3.58
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Opelka R.,Harrison R.,228,58,231,875,7,6,7,6,,,,,,,2,0,Completed,2.62,1.44,2.75,1.4,2.75,1.44,3.03,1.43,3.1,1.5,2.83,1.43
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Gojowczyk P.,Lacko L.,64,98,821,561,3,6,7,5,6,1,,,,,2,1,Completed,1.57,2.25,1.57,2.25,1.61,2.25,1.58,2.51,1.65,2.6,1.57,2.4
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Basilashvili N.,51,77,975,686,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.46,2.9,1.51,2.9,1.45,2.75
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Skugor F.,Bublik A.,303,131,161,446,6,2,7,5,,,,,,,2,0,Completed,2,1.72,2,1.72,2.2,1.67,2.13,1.79,2.2,1.83,2.08,1.75
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Raonic M.,Daniel T.,32,105,1400,539,6,1,7,5,,,,,,,2,0,Completed,1.16,5,1.14,5,1.17,5,1.14,6.5,1.18,6.5,1.15,5.51
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Donaldson J.,Polansky P.,57,143,878,393,7,6,6,1,,,,,,,2,0,Completed,1.36,3,1.33,3.05,1.36,3.25,1.38,3.29,1.4,3.35,1.36,3.14
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Donskoy E.,King D.,76,188,694,287,6,4,6,2,,,,,,,2,0,Completed,1.61,2.2,1.65,2.1,1.67,2.2,1.8,2.11,1.8,2.55,1.7,2.15
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,Karlovic I.,46,78,1031,680,7,5,7,6,,,,,,,2,0,Completed,1.72,2,1.72,2,1.73,2.1,1.78,2.15,1.8,2.2,1.73,2.09
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Sela D.,93,97,604,570,7,5,6,4,,,,,,,2,0,Completed,2.1,1.66,2,1.72,2.1,1.73,2.16,1.77,2.24,1.85,2.09,1.74
13,Delray Beach,Delray Beach Open,2/20/18,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Querrey S.,85,12,664,2595,2,6,6,3,7,6,,,,,2,1,Completed,2.5,1.5,2.4,1.5,2.5,1.53,2.63,1.54,2.73,1.57,2.56,1.51
13,Delray Beach,Delray Beach Open,2/21/18,ATP250,Outdoor,Hard,1st Round,3,Del Potro J.M.,Chardy J.,10,96,2815,580,6,2,6,4,,,,,,,2,0,Completed,1.16,5,1.15,4.75,1.17,5,1.2,5.07,1.22,5.5,1.18,4.86
13,Delray Beach,Delray Beach Open,2/21/18,ATP250,Outdoor,Hard,2nd Round,3,Donskoy E.,Young D.,76,75,694,701,7,6,6,3,,,,,,,2,0,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.2,1.75,2.38,1.77,2.14,1.71
13,Delray Beach,Delray Beach Open,2/21/18,ATP250,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Isner J.,64,18,821,2205,7,6,6,7,7,6,,,,,2,1,Completed,2.37,1.53,2.35,1.53,2.5,1.53,2.54,1.58,2.67,1.6,2.47,1.54
13,Delray Beach,Delray Beach Open,2/21/18,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Raonic M.,51,32,975,1400,6,2,6,4,,,,,,,2,0,Completed,3,1.36,2.85,1.37,3,1.4,3.27,1.39,3.27,1.44,2.97,1.4
13,Delray Beach,Delray Beach Open,2/21/18,ATP250,Outdoor,Hard,2nd Round,3,Opelka R.,Sock J.,228,8,231,2880,4,6,7,5,6,3,,,,,2,1,Completed,3.25,1.33,3.05,1.33,3.25,1.36,3.28,1.39,3.4,1.43,3.15,1.36
13,Delray Beach,Delray Beach Open,2/22/18,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Donaldson J.,46,57,1031,878,6,7,6,4,6,4,,,,,2,1,Completed,1.5,2.5,1.5,2.4,1.53,2.5,1.56,2.62,1.56,2.72,1.52,2.52
13,Delray Beach,Delray Beach Open,2/22/18,ATP250,Outdoor,Hard,2nd Round,3,Fritz T.,Youzhny M.,85,93,664,604,6,1,4,6,6,3,,,,,2,1,Completed,1.5,2.5,1.5,2.4,1.53,2.37,1.58,2.54,1.61,2.69,1.54,2.49
13,Delray Beach,Delray Beach Open,2/22/18,ATP250,Outdoor,Hard,2nd Round,3,Chung H.,Skugor F.,30,303,1472,161,6,4,7,6,,,,,,,2,0,Completed,1.11,6.5,1.11,5.6,1.12,6,1.13,7.05,1.15,7.5,1.11,6.42
13,Delray Beach,Delray Beach Open,2/23/18,ATP250,Outdoor,Hard,2nd Round,3,Tiafoe F.,Del Potro J.M.,91,10,614,2815,7,6,4,6,7,5,,,,,2,1,Completed,4.33,1.2,3.95,1.21,4.33,1.22,4.42,1.25,4.7,1.26,4.26,1.22
13,Delray Beach,Delray Beach Open,2/23/18,ATP250,Outdoor,Hard,Quarterfinals,3,Johnson S.,Donskoy E.,51,76,975,694,6,1,6,4,,,,,,,2,0,Completed,1.44,2.62,1.45,2.55,1.53,2.5,1.47,2.93,1.55,2.98,1.47,2.69
13,Delray Beach,Delray Beach Open,2/23/18,ATP250,Outdoor,Hard,Quarterfinals,3,Gojowczyk P.,Opelka R.,64,228,821,231,7,6,6,3,,,,,,,2,0,Completed,1.5,2.5,1.47,2.5,1.53,2.5,1.56,2.65,1.62,2.7,1.53,2.53
13,Delray Beach,Delray Beach Open,2/23/18,ATP250,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,Fritz T.,46,85,1031,664,7,5,6,4,,,,,,,2,0,Completed,1.61,2.25,1.62,2.15,1.67,2.2,1.73,2.26,1.73,2.34,1.66,2.23
13,Delray Beach,Delray Beach Open,2/24/18,ATP250,Outdoor,Hard,Quarterfinals,3,Tiafoe F.,Chung H.,91,30,614,1472,5,7,6,4,6,4,,,,,2,1,Completed,3.25,1.36,2.95,1.35,3,1.36,3.28,1.4,3.8,1.45,3.24,1.35
13,Delray Beach,Delray Beach Open,2/24/18,ATP250,Outdoor,Hard,Semifinals,3,Gojowczyk P.,Johnson S.,64,51,821,975,7,6,6,3,,,,,,,2,0,Completed,2.2,1.66,2.15,1.62,2.25,1.61,2.41,1.65,2.41,1.75,2.22,1.66
13,Delray Beach,Delray Beach Open,2/25/18,ATP250,Outdoor,Hard,Semifinals,3,Tiafoe F.,Shapovalov D.,91,46,614,1031,7,5,6,4,,,,,,,2,0,Completed,2.5,1.53,2.35,1.53,2.37,1.57,2.59,1.58,2.61,1.67,2.43,1.57
13,Delray Beach,Delray Beach Open,2/25/18,ATP250,Outdoor,Hard,The Final,3,Tiafoe F.,Gojowczyk P.,91,64,614,821,6,1,6,4,,,,,,,2,0,Completed,1.8,2,1.75,1.95,1.8,2,1.9,2.03,1.95,2.08,1.85,1.96
14,Marseille,Open 13,2/19/18,ATP250,Indoor,Hard,1st Round,3,Dzumhur D.,Kukushkin M.,29,89,1490,638,6,7,7,6,6,1,,,,,2,1,Completed,1.33,3.25,1.32,3.1,1.36,3.25,1.36,3.42,1.38,3.58,1.35,3.21
14,Marseille,Open 13,2/19/18,ATP250,Indoor,Hard,1st Round,3,Benneteau J.,Jaziri M.,56,116,882,501,6,4,6,3,,,,,,,2,0,Completed,1.36,3,1.32,3.1,1.36,3.25,1.34,3.57,1.42,3.57,1.35,3.2
14,Marseille,Open 13,2/19/18,ATP250,Indoor,Hard,1st Round,3,Fabbiano T.,Auger-Aliassime F.,81,167,676,327,6,3,6,4,,,,,,,2,0,Completed,2.25,1.57,2.35,1.53,2.5,1.53,2.55,1.57,2.66,1.67,2.47,1.54
14,Marseille,Open 13,2/20/18,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Sousa J.,36,71,1320,730,3,6,6,4,6,4,,,,,2,1,Completed,1.53,2.37,1.57,2.25,1.61,2.25,1.68,2.3,1.74,2.5,1.64,2.26
14,Marseille,Open 13,2/20/18,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,Djere L.,193,90,275,626,6,3,6,1,,,,,,,2,0,Completed,1.44,2.62,1.37,2.85,1.5,2.62,1.41,3.14,1.53,3.4,1.41,2.91
14,Marseille,Open 13,2/20/18,ATP250,Indoor,Hard,1st Round,3,Khachanov K.,Bemelmans R.,47,113,1030,518,6,3,7,6,,,,,,,2,0,Completed,1.5,2.5,1.5,2.4,1.53,2.5,1.57,2.55,1.6,2.65,1.53,2.49
14,Marseille,Open 13,2/20/18,ATP250,Indoor,Hard,1st Round,3,Travaglia S.,Gaston H.,129,1341,448,3,6,2,6,2,,,,,,,2,0,Completed,1.05,9,1.04,8.5,1.05,9,1.06,12.24,1.06,14.5,1.04,10.81
14,Marseille,Open 13,2/20/18,ATP250,Indoor,Hard,1st Round,3,Simon G.,Marterer M.,66,70,790,734,7,6,7,6,,,,,,,2,0,Completed,1.61,2.2,1.62,2.15,1.67,2.2,1.69,2.28,1.74,2.46,1.68,2.17
14,Marseille,Open 13,2/20/18,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Gombos N.,99,136,555,428,6,2,7,6,,,,,,,2,0,Completed,1.61,2.2,1.62,2.15,1.61,2.25,1.72,2.23,1.72,2.41,1.65,2.23
14,Marseille,Open 13,2/21/18,ATP250,Indoor,Hard,1st Round,3,Zverev M.,Kavcic B.,53,109,952,526,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.35,2.95,1.4,3,1.41,3.1,1.42,3.23,1.37,3.06
14,Marseille,Open 13,2/21/18,ATP250,Indoor,Hard,1st Round,3,Muller G.,Stakhovsky S.,28,118,1535,498,7,5,6,3,,,,,,,2,0,Completed,1.44,2.62,1.45,2.55,1.5,2.62,1.47,2.85,1.52,2.9,1.46,2.68
14,Marseille,Open 13,2/21/18,ATP250,Indoor,Hard,1st Round,3,Mahut N.,Tsitsipas S.,100,80,551,678,7,5,7,6,,,,,,,2,0,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.16,1.76,2.27,1.77,2.11,1.72
14,Marseille,Open 13,2/21/18,ATP250,Indoor,Hard,2nd Round,3,Dzumhur D.,Fabbiano T.,29,81,1490,676,6,7,7,6,7,6,,,,,2,1,Completed,1.2,4.5,1.21,3.95,1.25,4,1.26,4.34,1.29,4.55,1.23,4.19
14,Marseille,Open 13,2/21/18,ATP250,Indoor,Hard,2nd Round,3,Pouille L.,Herbert P.H.,16,99,2335,555,3,6,7,6,6,4,,,,,2,1,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.45,3,1.47,3.05,1.43,2.84
14,Marseille,Open 13,2/21/18,ATP250,Indoor,Hard,2nd Round,3,Benneteau J.,Bautista Agut R.,56,22,882,1845,7,6,7,6,,,,,,,2,0,Completed,2.62,1.44,2.55,1.45,2.62,1.5,2.69,1.53,2.8,1.58,2.57,1.51
14,Marseille,Open 13,2/22/18,ATP250,Indoor,Hard,2nd Round,3,Khachanov K.,Zverev M.,47,53,1030,952,6,2,6,1,,,,,,,2,0,Completed,,,,,1.44,2.75,,,1.56,2.75,1.48,2.63
14,Marseille,Open 13,2/22/18,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,Simon G.,36,66,1320,790,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.2,1.6,2.1,1.73,2.31,1.69,2.4,1.87,2.23,1.65
14,Marseille,Open 13,2/22/18,ATP250,Indoor,Hard,2nd Round,3,Mahut N.,Muller G.,100,28,551,1535,3,6,6,2,6,4,,,,,2,1,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.12,1.81,2.2,1.85,2.1,1.74
14,Marseille,Open 13,2/22/18,ATP250,Indoor,Hard,2nd Round,3,Berdych T.,Travaglia S.,17,129,2230,448,5,7,7,6,6,3,,,,,2,1,Completed,1.12,6,1.12,5.4,1.12,6,1.15,6.35,1.17,6.66,1.13,5.91
14,Marseille,Open 13,2/22/18,ATP250,Indoor,Hard,2nd Round,3,Ivashka I.,Wawrinka S.,193,13,275,2475,6,4,1,1,,,,,,,1,0,Retired,2.62,1.44,2.55,1.45,2.62,1.5,2.74,1.52,2.92,1.57,2.64,1.48
14,Marseille,Open 13,2/23/18,ATP250,Indoor,Hard,Quarterfinals,3,Khachanov K.,Benneteau J.,47,56,1030,882,6,4,6,4,,,,,,,2,0,Completed,1.66,2.2,1.62,2.15,1.67,2.2,1.72,2.27,1.75,2.31,1.68,2.19
